"date","time","lon","lat","Uwnd","Vwnd","wndDir","wndSpd"
"20040101","0200",16.73674948,-29.30822981,-2.66446113586426,7.1123194694519,69.7702047721216,7.53619715195509
"20040101","0800",16.73674948,-29.30822981,-1.32216858863831,5.96507120132446,77.5023424731831,6.10984486003141
"20040101","1400",16.73674948,-29.30822981,2.45941305160522,7.60032272338867,108.009648293577,7.87361612309321
"20040101","2000",16.73674948,-29.30822981,0.824469208717346,6.76467132568359,96.9488621045338,6.81472872685691
"20040102","0200",16.73674948,-29.30822981,-0.556943416595459,5.71703958511353,83.6403760576101,5.73481389565408
"20040102","0800",16.73674948,-29.30822981,-0.34034663438797,5.7291145324707,86.3332809535508,5.73921502974982
"20040102","1400",16.73674948,-29.30822981,2.56492328643799,7.82925462722778,109.050154166619,8.18814678735965
"20040102","2000",16.73674948,-29.30822981,-0.649082660675049,8.11194229125977,85.4251854802418,8.13786925657556
"20040103","0200",16.73674948,-29.30822981,-0.805327177047729,6.09828615188599,81.3988180526603,6.14350352123583
"20040103","0800",16.73674948,-29.30822981,0.0728437975049019,3.31574440002441,91.1268015866133,3.32721182099509
"20040103","1400",16.73674948,-29.30822981,2.45598125457764,6.41738510131836,110.608873856532,7.00071037502387
"20040103","2000",16.73674948,-29.30822981,0.864981472492218,5.31664609909058,99.8766654383875,5.41760511953543
"20040104","0200",16.73674948,-29.30822981,3.77798175811768,0.24112369120121,176.358756318972,3.85098342667052
"20040104","0800",16.73674948,-29.30822981,0.174319192767143,0.79571008682251,108.777219551149,0.814580703944106
"20040104","1400",16.73674948,-29.30822981,6.14887523651123,0.0702886059880257,179.345072892911,6.14927696256339
"20040104","2000",16.73674948,-29.30822981,3.87174367904663,-1.96471011638641,207.35271971787,4.54825918633129
"20040105","0200",16.73674948,-29.30822981,0.0984396636486053,-1.20394015312195,266.285200580084,1.22352268495564
"20040105","0800",16.73674948,-29.30822981,-1.47403252124786,-0.222443893551826,338.838368727047,1.49072236163372
"20040105","1400",16.73674948,-29.30822981,-0.573933780193329,2.81783652305603,80.1558948922413,3.01783178718959
"20040105","2000",16.73674948,-29.30822981,0.79278153181076,1.08684194087982,122.266867974509,1.36667996020569
"20040106","0200",16.73674948,-29.30822981,1.55509388446808,1.19068968296051,142.559780951276,1.95858594670201
"20040106","0800",16.73674948,-29.30822981,0.0040470827370882,-0.138614252209663,268.327625757663,0.145451219699108
"20040106","1400",16.73674948,-29.30822981,2.85808539390564,3.01984643936157,130.278036388401,4.03352274772431
"20040106","2000",16.73674948,-29.30822981,0.0229234136641026,5.64630031585693,90.2326138471811,5.64634684904675
"20040107","0200",16.73674948,-29.30822981,-1.13351452350616,5.47900247573853,77.5707126517496,5.57312200379451
"20040107","0800",16.73674948,-29.30822981,-2.06537628173828,8.07139873504639,75.4433162183746,8.33146186003846
"20040107","1400",16.73674948,-29.30822981,1.06330680847168,8.48620891571045,97.7451900010369,8.56433954685684
"20040107","2000",16.73674948,-29.30822981,-0.216024860739708,8.96238994598389,88.6192392076962,8.96499304429907
"20040108","0200",16.73674948,-29.30822981,-1.25394511222839,6.3131685256958,78.2147824355995,6.44911512041861
"20040108","0800",16.73674948,-29.30822981,-1.45246803760529,2.99454164505005,64.0963864385081,3.32900612949488
"20040108","1400",16.73674948,-29.30822981,2.79357385635376,6.15504932403564,114.096384298573,6.54828934207043
"20040108","2000",16.73674948,-29.30822981,0.301264137029648,6.90171146392822,92.4994109301468,6.9082835213661
"20040109","0200",16.73674948,-29.30822981,1.35702657699585,4.6953911781311,106.119952999984,4.88755761565472
"20040109","0800",16.73674948,-29.30822981,1.5293390750885,3.88816785812378,113.219116356634,4.23085044712379
"20040109","1400",16.73674948,-29.30822981,3.31225657463074,5.94952917098999,119.105816393098,6.67969662066067
"20040109","2000",16.73674948,-29.30822981,0.862022936344147,7.58137178421021,96.4868296953553,7.63022160053049
"20040110","0200",16.73674948,-29.30822981,-1.6618185043335,5.81518507003784,73.2452728496007,6.04797636735927
"20040110","0800",16.73674948,-29.30822981,-2.83954095840454,6.37406206130981,64.2880367275284,7.07453705965202
"20040110","1400",16.73674948,-29.30822981,0.319872319698334,9.19801998138428,92.2465271578137,9.21162192480127
"20040110","2000",16.73674948,-29.30822981,-2.57997179031372,10.7260675430298,76.4754019280322,11.0319889129953
"20040111","0200",16.73674948,-29.30822981,-1.78448438644409,6.31625747680664,74.2277539051917,6.56125270638846
"20040111","0800",16.73674948,-29.30822981,-1.78438866138458,3.44148182868958,63.5634914080323,3.80517991418625
"20040111","1400",16.73674948,-29.30822981,3.27211475372314,6.26457500457764,117.502723774204,6.92973585332917
"20040111","2000",16.73674948,-29.30822981,0.159700810909271,5.87489604949951,91.5571219533586,5.87706626995392
"20040112","0200",16.73674948,-29.30822981,-0.261843591928482,3.46609735488892,84.3742416200523,3.46844220009556
"20040112","0800",16.73674948,-29.30822981,-0.339967995882034,3.18638014793396,83.3711162178482,3.20446511689107
"20040112","1400",16.73674948,-29.30822981,2.19880747795105,6.24882984161377,109.320421304681,6.51174142921001
"20040112","2000",16.73674948,-29.30822981,1.41300368309021,3.92953586578369,109.77784360332,4.17586296816681
"20040113","0200",16.73674948,-29.30822981,2.07903075218201,1.6879894733429,140.926449190356,2.67799875478591
"20040113","0800",16.73674948,-29.30822981,2.42457103729248,1.71258461475372,146.106442277681,3.07106455493808
"20040113","1400",16.73674948,-29.30822981,4.09676218032837,3.63659930229187,135.586647099044,5.61354566132215
"20040113","2000",16.73674948,-29.30822981,2.34332776069641,2.39172387123108,134.377663599446,3.34625997232283
