"date","time","lon","lat","Uwnd","Vwnd","wndDir","wndSpd"
"20050101","0200",22.19311491,-34.29567901,-2.3792884349823,2.84048962593079,49.087314911584,3.70531979346735
"20050101","0800",22.19311491,-34.29567901,-3.76152920722961,3.84131336212158,42.8398600922233,5.2626429059662
"20050101","1400",22.19311491,-34.29567901,-3.80305218696594,4.20074367523193,47.0263658289566,5.66652039277964
"20050101","2000",22.19311491,-34.29567901,-5.80549478530884,3.0541045665741,28.6222680465908,6.51686882955945
"20050102","0200",22.19311491,-34.29567901,-6.40114116668701,1.27526521682739,11.2755418826012,6.52693723036349
"20050102","0800",22.19311491,-34.29567901,-7.11155557632446,0.0381937138736248,1.21097743638916,7.11162363938906
"20050102","1400",22.19311491,-34.29567901,-6.96512985229492,3.51878666877747,27.6048372919214,7.80351801943815
"20050102","2000",22.19311491,-34.29567901,-9.72004508972168,2.40854001045227,13.3480167559492,9.98406566007396
"20050103","0200",22.19311491,-34.29567901,-7.32535648345947,-0.215153157711029,357.847816788379,7.32851543568237
"20050103","0800",22.19311491,-34.29567901,-8.0540132522583,-1.17131948471069,352.112792983939,8.15349608244066
"20050103","1400",22.19311491,-34.29567901,-7.21125602722168,1.7042099237442,13.9644251951802,7.43086982719923
"20050103","2000",22.19311491,-34.29567901,-9.35861587524414,0.0660071223974228,3.34742007819813,9.35865362878336
"20050104","0200",22.19311491,-34.29567901,-6.02903890609741,-1.40470945835114,345.817991995469,6.19051845919366
"20050104","0800",22.19311491,-34.29567901,-6.99112939834595,-0.994771540164948,351.518818431545,7.06842719422141
"20050104","1400",22.19311491,-34.29567901,-3.39493203163147,1.84261107444763,30.685163573377,3.94766678768538
"20050104","2000",22.19311491,-34.29567901,-1.81030702590942,1.19248688220978,30.1992735316301,2.45733749795277
"20050105","0200",22.19311491,-34.29567901,4.10399341583252,1.98326516151428,150.970625596456,4.69365204034057
"20050105","0800",22.19311491,-34.29567901,3.72028660774231,1.32669448852539,162.534532951008,3.96309268927782
"20050105","1400",22.19311491,-34.29567901,-0.404626965522766,3.72124290466309,83.7943602109052,3.74317669055757
"20050105","2000",22.19311491,-34.29567901,-1.23473620414734,2.88576412200928,65.7259290953892,3.13882271906334
"20050106","0200",22.19311491,-34.29567901,-1.84223997592926,-0.576363563537598,342.616348070318,1.92913090337181
"20050106","0800",22.19311491,-34.29567901,-3.6736307144165,-1.69393277168274,335.247679639199,3.94612498290267
