"date","time","lon","lat","Uwnd","Vwnd","wndDir","wndSpd"
"20040101","0200",31.36001024,-29.60304659,1.90914386510849,4.74149441719055,111.964817450029,5.11147628945268
"20040101","0800",31.36001024,-29.60304659,-0.41993759572506,3.35091686248779,82.7008120414596,3.38048494910777
"20040101","1400",31.36001024,-29.60304659,-4.7969491481781,0.0650041587650776,180.646061905918,4.79980038896721
"20040101","2000",31.36001024,-29.60304659,-6.00302958488464,-2.74799597263336,335.486067429322,6.60294215517479
"20040102","0200",31.36001024,-29.60304659,-3.80210816860199,-5.02899742126465,306.952289925649,6.30605058936959
"20040102","0800",31.36001024,-29.60304659,-2.71910440921783,-3.45910394191742,307.985582856221,4.40166783272477
"20040102","1400",31.36001024,-29.60304659,-3.81243205070496,0.893134385347366,13.4742185081123,3.92083060212026
"20040102","2000",31.36001024,-29.60304659,0.182971276342869,0.846141427755356,102.487974138098,0.866320076379722
"20040103","0200",31.36001024,-29.60304659,2.59961843490601,4.59230613708496,119.561709955833,5.27716200767163
"20040103","0800",31.36001024,-29.60304659,2.35420274734497,9.86371231079102,103.409671269243,10.1408618614431
"20040103","1400",31.36001024,-29.60304659,-0.0332792028784752,9.06288433074951,89.6637376607449,9.06670598644451
"20040103","2000",31.36001024,-29.60304659,-1.25470238924026,9.95022392272949,82.7716049601993,10.0298119206214
"20040104","0200",31.36001024,-29.60304659,1.3974324464798,6.99426984786987,101.197242639318,7.13386079179101
"20040104","0800",31.36001024,-29.60304659,-1.19664222002029,6.28989696502686,79.148662949863,6.40614791929465
"20040104","1400",31.36001024,-29.60304659,-2.59069001674652,2.52063763141632,44.3824931452917,3.61841191216083
"20040104","2000",31.36001024,-29.60304659,-4.4888961315155,-0.314135536551476,356.095790656583,4.50146090086605
"20040105","0200",31.36001024,-29.60304659,-3.08387100696564,-3.91087985038757,308.206836688074,4.9808983303459
"20040105","0800",31.36001024,-29.60304659,-5.1309814453125,-6.11658143997192,309.948254830422,7.98401793430936
"20040105","1400",31.36001024,-29.60304659,-10.649694442749,-4.8654146194458,335.359459204983,11.7116196672712
"20040105","2000",31.36001024,-29.60304659,-7.17196011543274,-7.33603549003601,314.373350375892,10.259427915437
"20040106","0200",31.36001024,-29.60304659,-5.06083536148071,-8.49163150787354,300.697008309143,9.88647728929217
"20040106","0800",31.36001024,-29.60304659,-5.14359641075134,-8.939537525177,299.828613124368,10.3147815340416
"20040106","1400",31.36001024,-29.60304659,-5.6813645362854,-4.32670474052429,322.594817216822,7.14352996610557
"20040106","2000",31.36001024,-29.60304659,-6.44508385658264,-6.24925947189331,315.919043937172,8.97803045546009
"20040107","0200",31.36001024,-29.60304659,-2.45521891117096,-2.27177208662033,317.456579223886,3.34724049715432
"20040107","0800",31.36001024,-29.60304659,-0.355063751339912,0.783493489027023,65.4370234119152,0.863520516507271
"20040107","1400",31.36001024,-29.60304659,-2.10557007789612,2.45489192008972,49.3010382695863,3.24221606949584
"20040107","2000",31.36001024,-29.60304659,-2.4101437330246,0.483330704271793,10.9025466782062,2.47313313744479
"20040108","0200",31.36001024,-29.60304659,1.80582940578461,0.607814267277718,161.035920816032,1.90572961766129
"20040108","0800",31.36001024,-29.60304659,-0.706159174442291,-4.07047188282013,279.825450397392,4.13129775111857
"20040108","1400",31.36001024,-29.60304659,-2.68820083141327,-3.03331768512726,311.060338673996,4.0629112120205
"20040108","2000",31.36001024,-29.60304659,-2.18419528007507,-3.89885520935059,299.384783015145,4.47093013610626
"20040109","0200",31.36001024,-29.60304659,-0.649217069149017,-1.969761967659,288.272792788492,2.07402222032888
"20040109","0800",31.36001024,-29.60304659,3.08959639072418,0.125333126634359,177.813862351481,3.09296314857269
"20040109","1400",31.36001024,-29.60304659,-3.09340238571167,2.00300252437592,32.9054956716138,3.68528381369058
"20040109","2000",31.36001024,-29.60304659,-2.94977390766144,-1.55120724439621,332.400529008518,3.33793646061904
"20040110","0200",31.36001024,-29.60304659,-0.581407800316811,-3.65708696842194,278.870252323143,3.70416286880439
"20040110","0800",31.36001024,-29.60304659,0.981762945652008,-2.06616675853729,244.963162783788,2.29325931508961
"20040110","1400",31.36001024,-29.60304659,-0.0340385138988495,7.79949140548706,89.6161210308656,7.80860239497466
"20040110","2000",31.36001024,-29.60304659,-0.0664131250232458,5.77275633811951,89.231898225848,5.77446069931006
"20040111","0200",31.36001024,-29.60304659,1.45120966434479,3.83954668045044,110.748838952025,4.10474206810628
"20040111","0800",31.36001024,-29.60304659,-0.10122002940625,1.03007751703262,85.3112429701042,1.04140425257703
"20040111","1400",31.36001024,-29.60304659,-5.42543864250183,0.702320516109467,7.25351391507813,5.47154601896748
"20040111","2000",31.36001024,-29.60304659,-5.61827898025513,-4.57797455787659,320.823225951317,7.2472700359023
"20040112","0200",31.36001024,-29.60304659,-2.84645664691925,-4.35738182067871,302.953728186265,5.20654868829988
"20040112","0800",31.36001024,-29.60304659,-2.86552357673645,-9.27490854263306,287.009392047036,9.71397427273221
"20040112","1400",31.36001024,-29.60304659,-5.10236120223999,-5.46123099327087,312.869793306514,7.47759249740691
"20040112","2000",31.36001024,-29.60304659,-5.88086199760437,-7.84895992279053,306.753881172828,9.80863602326339
"20040113","0200",31.36001024,-29.60304659,-0.631508320569992,-3.00048625469208,281.609531500417,3.06900262789493
"20040113","0800",31.36001024,-29.60304659,0.0863500013947487,-2.32119488716125,267.511548351139,2.32844681638051
"20040113","1400",31.36001024,-29.60304659,-5.19564914703369,-1.03154936432838,348.679844910678,5.29855918923008
