"date","time","lon","lat","Uwnd","Vwnd","wndDir","wndSpd"
"20050101","0200",32.80994739,-27.66740794,0.0527165755629539,6.51710891723633,90.476875418904,6.52445871910253
"20050101","0800",32.80994739,-27.66740794,1.1201194524765,7.96805715560913,98.0087670202695,8.0480896375458
"20050101","1400",32.80994739,-27.66740794,-4.59180378913879,2.60413944721222,29.5248915623135,5.27679098196492
"20050101","2000",32.80994739,-27.66740794,-2.98421108722687,2.61313414573669,38.8251273475003,4.0176785421124
"20050102","0200",32.80994739,-27.66740794,-3.17855966091156,2.7985692024231,39.1456882925521,4.33034428617802
"20050102","0800",32.80994739,-27.66740794,-3.06951534748077,0.278650035150349,187.129451529696,3.12869364486928
"20050102","1400",32.80994739,-27.66740794,-4.55183792114258,-0.0805889777839184,180.871938904556,4.56340184761179
"20050102","2000",32.80994739,-27.66740794,-5.78244614601135,-0.190209485590458,357.106707741416,5.78696850477231
"20050103","0200",32.80994739,-27.66740794,-3.42785739898682,-0.837894216179848,338.364635108287,3.50097435245751
"20050103","0800",32.80994739,-27.66740794,-3.00880360603333,-1.82272320985794,327.250590150891,3.37274420710842
"20050103","1400",32.80994739,-27.66740794,-5.25717639923096,-3.92352867126465,324.080359131166,6.55390677591454
"20050103","2000",32.80994739,-27.66740794,-7.08094358444214,-2.49627566337585,340.988754574393,7.45965896106019
"20050104","0200",32.80994739,-27.66740794,-4.96478676795959,-3.23256313800812,325.705598591423,5.82142205615858
"20050104","0800",32.80994739,-27.66740794,-1.51394373178482,-0.830209523439407,330.505949135406,1.73943307126496
"20050104","1400",32.80994739,-27.66740794,-4.27935838699341,0.513820499181747,6.76016974709748,4.30764473191971
"20050104","2000",32.80994739,-27.66740794,-3.55964887142181,2.71671831607819,37.3549516017365,4.47804827079328
"20050105","0200",32.80994739,-27.66740794,-2.63817358016968,0.0667133405804634,183.518881937465,2.66500097377859
"20050105","0800",32.80994739,-27.66740794,-1.31353586912155,3.37742686271667,69.1768558342856,3.62418097306507
"20050105","1400",32.80994739,-27.66740794,-3.22623491287231,0.591219902038574,10.0982515822709,3.28298198129641
"20050105","2000",32.80994739,-27.66740794,-3.06444334983826,2.46883714199066,39.860050004345,3.9495247681328
"20050106","0200",32.80994739,-27.66740794,-1.86584013700485,1.15991166234016,29.3682001367167,2.35478422896812
"20050106","0800",32.80994739,-27.66740794,-1.14942872524261,0.963774412870407,39.7500763898113,1.50046449241004
"20050106","1400",32.80994739,-27.66740794,-4.85381722450256,-1.00776773691177,348.189129179379,4.93664418940697
