"date","time","lon","lat","Uwnd","Vwnd","wndDir","wndSpd"
"20040101","0200",23.04758865,-34.22761229,2.24037575721741,1.15149885416031,151.510927924195,2.53106758675653
"20040101","0800",23.04758865,-34.22761229,1.1294367313385,-0.577445060014725,210.405777978627,1.31409297578412
"20040101","1400",23.04758865,-34.22761229,0.265711963176727,2.81172716617584,95.4152512217002,2.83241580953264
"20040101","2000",23.04758865,-34.22761229,0.2606450766325,2.00203412771225,97.7978679118665,2.02878311221333
"20040102","0200",23.04758865,-34.22761229,2.1096248626709,0.381054729223251,169.974216246574,2.14468730772733
"20040102","0800",23.04758865,-34.22761229,2.86602461338043,0.215725965797901,175.330287921419,2.90416023672627
"20040102","1400",23.04758865,-34.22761229,2.00334477424622,6.20928621292114,107.803757642924,6.52816739395599
"20040102","2000",23.04758865,-34.22761229,2.50479352474213,3.65460991859436,124.759397658124,4.44537286645012
"20040103","0200",23.04758865,-34.22761229,-2.91083216667175,3.59744548797607,51.6312774349189,4.62947142717782
"20040103","0800",23.04758865,-34.22761229,-5.66208362579346,2.54215180873871,24.1233432098143,6.23242724328373
"20040103","1400",23.04758865,-34.22761229,-7.62275075912476,3.09187960624695,22.1222223321967,8.22652645480172
"20040103","2000",23.04758865,-34.22761229,-11.2086801528931,1.44828826189041,7.52728860946465,11.3058894134564
"20040104","0200",23.04758865,-34.22761229,-8.38812375068665,-3.70964252948761,335.883126377808,9.17206875463667
"20040104","0800",23.04758865,-34.22761229,-7.91803646087646,-2.77390909194946,340.578071363924,8.39273488269104
"20040104","1400",23.04758865,-34.22761229,-10.869038105011,1.20884531736374,6.53838058787585,10.9409452757161
"20040104","2000",23.04758865,-34.22761229,-14.014769077301,-0.853145956993103,356.298705945266,14.0408346835648
"20040105","0200",23.04758865,-34.22761229,-9.47665977478027,-2.82334101200104,343.240765005406,9.89022683008361
"20040105","0800",23.04758865,-34.22761229,-11.4717407226562,-1.66593652963638,351.718680975682,11.589205552472
"20040105","1400",23.04758865,-34.22761229,-7.19081163406372,0.863459438085556,7.22143678069676,7.26834427372272
"20040105","2000",23.04758865,-34.22761229,3.01427757740021,3.58280539512634,130.078160173998,4.68220321180008
"20040106","0200",23.04758865,-34.22761229,2.47819530963898,0.775963008403778,160.878160985709,2.60742384407291
"20040106","0800",23.04758865,-34.22761229,2.23611336946487,-1.3431231379509,214.822541065489,2.66928381612612
"20040106","1400",23.04758865,-34.22761229,7.58452415466309,4.52907800674438,149.169686411653,8.83402442179019
"20040106","2000",23.04758865,-34.22761229,3.83253407478333,5.01367998123169,127.225989427262,6.40796050665893
"20040107","0200",23.04758865,-34.22761229,2.05315804481506,4.09119093418121,117.194257909727,4.58086430840115
"20040107","0800",23.04758865,-34.22761229,-2.72445273399353,4.23300957679749,57.678167967774,5.03020849583336
