"date","time","lon","lat","Uwnd","Vwnd","wndDir","wndSpd"
"20050101","0200",30.86046349,-30.41275749,-1.47386461496353,4.15016376972198,71.2642835359282,4.39005086090647
"20050101","0800",30.86046349,-30.41275749,-3.8600857257843,4.61190533638,52.3992527408352,5.90290450660164
"20050101","1400",30.86046349,-30.41275749,-4.01029562950134,2.14202296733856,27.6142246165994,4.47014356690945
"20050101","2000",30.86046349,-30.41275749,-4.37581539154053,2.4954195022583,28.6188342137405,5.16631110149153
"20050102","0200",30.86046349,-30.41275749,-0.913229882717133,-1.84320253133774,298.441081312668,2.03467093805531
"20050102","0800",30.86046349,-30.41275749,-1.12579602003098,-2.66645777225494,292.095666023368,2.8966471662032
"20050102","1400",30.86046349,-30.41275749,-4.70671796798706,-1.73184990882874,340.095207510857,5.01558079758232
"20050102","2000",30.86046349,-30.41275749,-3.43077301979065,3.09804618358612,39.8061592571772,4.6387998508746
"20050103","0200",30.86046349,-30.41275749,-3.3463933467865,1.5911517739296,22.8372031310482,3.78423018383483
"20050103","0800",30.86046349,-30.41275749,-3.73457551002502,0.286462184041739,8.706431968167,3.77759668446782
"20050103","1400",30.86046349,-30.41275749,-7.57094478607178,0.0114041976630688,178.616037520007,7.57203440109643
"20050103","2000",30.86046349,-30.41275749,-5.81464743614197,-0.106593064963818,358.473740803509,5.81756735611242
"20050104","0200",30.86046349,-30.41275749,-1.99169677495956,-1.34753906726837,325.835001819041,2.30567465121437
"20050104","0800",30.86046349,-30.41275749,-4.46346497535706,1.3194882273674,16.4682878576192,4.65442437411147
"20050104","1400",30.86046349,-30.41275749,-5.91938018798828,1.77775722742081,16.3393294922684,6.16295169724033
"20050104","2000",30.86046349,-30.41275749,-1.41082262992859,-0.548146098852158,338.203414223233,1.57161827395223
"20050105","0200",30.86046349,-30.41275749,-2.93166053295135,-2.98914778232574,313.946539885133,4.18723642606746
"20050105","0800",30.86046349,-30.41275749,-3.04590404033661,-1.33406919240952,336.707966871617,3.32647671442937
"20050105","1400",30.86046349,-30.41275749,-4.86500573158264,-0.956271767616272,348.866768650339,4.95975607733784
"20050105","2000",30.86046349,-30.41275749,-2.7090095281601,-1.73074704408646,329.28836484142,3.22233933572646
"20050106","0200",30.86046349,-30.41275749,-3.0132964849472,-4.01258218288422,306.905393548186,5.01804561532529
"20050106","0800",30.86046349,-30.41275749,-4.13639378547668,-3.16680157184601,322.666689750834,5.20951594157064
"20050106","1400",30.86046349,-30.41275749,-6.88370943069458,-3.04569625854492,336.127514255947,7.52763985212304
"20050106","2000",30.86046349,-30.41275749,-6.17207431793213,-5.97210884094238,315.943431712627,8.58839975535072
"20050107","0200",30.86046349,-30.41275749,-4.7728579044342,-6.52680945396423,306.175647062004,8.08582814715303
"20050107","0800",30.86046349,-30.41275749,-6.25648331642151,-7.28009581565857,310.673971310148,9.5997486842543
"20050107","1400",30.86046349,-30.41275749,-7.37805533409119,-6.87323784828186,317.01619568643,10.0839876827266
"20050107","2000",30.86046349,-30.41275749,-2.39099669456482,-4.79670810699463,296.256613600612,5.37008364444854
"20050108","0200",30.86046349,-30.41275749,5.24766182899475,9.16499757766724,119.591458040044,10.5647783915511
"20050108","0800",30.86046349,-30.41275749,4.04579567909241,7.88136601448059,117.557982773352,8.83723975690269
"20050108","1400",30.86046349,-30.41275749,0.523918315768242,7.67824649810791,94.0725738940911,7.69019271525184
